CustomerID,Age,BankAge,Salary,E_IND,OVOL8,ONO3,ONO6,ONO9,Churn
34b4e818,47,14,98838,3,2,4,10,1,0
34a81cd1,32,9,24653,5,1,3,3,8,0
349bbba8,48,4,55688,4,1,3,5,4,0
349b079c,39,6,38072,4,3,2,8,7,0
3499282c,38,8,23077,4,1,8,7,0,0
3496725d,47,15,80580,4,1,7,5,4,0
349435be,32,4,59737,1,2,3,4,2,0
3480ac13,48,7,69642,1,2,4,5,1,0
34809a3a,75,28,63169,5,3,6,8,6,0
347cd9ce,62,18,68857,4,3,7,10,10,0
347c5a11,46,10,73544,4,3,3,9,3,0
3478eb08,37,15,57274,3,5,4,5,7,0
347485b6,49,26,102506,4,5,3,17,5,0
3468d2cf,21,0,15000,3,3,3,9,5,0
34644abe,38,1,37646,2,3,4,0,0,0
345de532,47,23,72624,5,4,12,14,12,0
345d859f,32,12,33213,3,3,3,7,4,0
345a629a,39,0,45196,2,1,3,0,2,0
345914fd,39,0,32519,2,0,1,2,4,0
344cd3e3,38,16,33199,5,2,5,12,1,0
3447bc0a,42,15,51052,2,5,4,6,3,0
3444117c,42,16,49085,2,2,6,5,5,0
34386f7c,57,20,92724,3,1,5,3,3,0
343315b0,18,0,21200,3,1,4,3,3,0
342c91ab,47,21,59099,5,5,10,10,2,0
342beda7,42,9,60332,3,1,2,5,2,0
34289a88,26,3,25704,5,1,6,5,3,0
341eebbe,18,0,15000,3,1,2,4,2,0
3413b30d,36,11,42084,5,4,6,12,3,0
33fc192e,46,1,72546,1,3,1,0,1,0
33fae347,30,10,32107,3,0,3,9,2,0
33de0f86,63,17,72777,5,2,3,11,1,0
33d62d20,46,19,30785,4,1,4,9,5,0
33d255e5,45,26,63530,1,3,7,12,4,0
33d090aa,36,8,30816,2,1,5,8,2,1
33ce1683,27,3,31592,5,2,4,1,3,0
33cd27be,21,1,15000,2,0,4,1,0,0
33c1d5b9,21,0,19255,3,0,2,3,4,0
33be27e4,32,4,51045,4,0,2,3,2,0
33b3f7a3,36,16,37933,2,1,7,10,2,0
33b1ec88,46,1,75629,3,0,1,5,1,0
33b170eb,22,3,30622,4,1,5,3,2,0
33af3474,37,18,43733,1,2,9,6,5,0
33ad34c4,22,1,26869,5,2,2,8,0,0
33a5e518,55,0,89589,5,0,3,2,1,0
338c29a8,23,4,16420,3,3,7,4,1,0
338601d4,18,0,15095,3,1,1,4,3,0
33843d71,43,14,53050,5,0,6,15,4,0
337d774c,43,5,59045,2,2,5,7,5,0
337ce82e,46,28,51136,5,5,12,16,5,0
337b794d,22,2,22151,1,0,2,1,2,0
337ad37e,38,11,46865,3,1,10,9,3,0
3375f1c4,42,11,43860,5,2,5,7,3,0
3364b464,37,19,31004,4,4,3,11,4,0
335f2063,47,12,106663,5,0,5,11,6,0
335e0daa,36,10,50135,3,3,2,8,4,0
335b8a0c,39,4,34691,3,0,6,9,4,0
3350c29b,56,29,77596,2,0,11,7,1,0
3350a47a,57,9,68755,4,0,6,5,5,0
3349ceec,64,20,76953,1,5,8,6,2,0
33495a34,43,16,58283,1,4,1,4,1,1
3345e0e2,28,8,30260,5,3,4,9,2,0
33422c8e,27,5,35828,2,1,1,3,1,1
3337fd43,41,0,37342,4,1,3,4,4,0
33368e7c,43,9,61115,4,2,6,7,3,0
332dcb3b,39,6,34704,1,1,5,7,0,0
332cadc9,36,10,53173,4,1,4,6,3,0
3329e70e,38,1,26568,2,0,0,2,2,0
3328ed42,25,7,24817,3,2,6,5,5,0
3321940f,44,21,77899,2,3,5,12,3,0
3320107b,55,17,62048,3,5,5,9,8,0
3317b30e,47,15,64147,4,1,5,8,2,0
3317a898,39,18,72477,1,6,4,11,3,0
33174a44,38,4,63326,4,2,4,7,2,1
3315c160,41,15,38657,3,3,1,11,5,0
330335ec,39,11,34338,1,3,0,12,1,0
330124ec,28,10,27875,5,3,3,3,4,0
32ff20a5,29,10,29187,2,4,4,2,5,0
32f7488b,23,1,17130,2,2,1,2,0,0
32e8f1d1,35,8,28518,1,0,2,2,1,0
32e2fa14,30,2,63215,5,0,3,13,0,0
32e0eb84,44,26,72423,4,2,10,7,2,0
32dafde6,62,12,83742,5,3,4,9,5,0
32d9e1b3,18,0,20371,2,4,2,2,6,1
32d8035e,60,15,67069,4,0,5,10,4,1
32d655b4,29,6,31587,5,0,1,7,5,0
32d553a8,33,0,39139,1,1,3,0,2,0
32cc39e8,37,1,25336,2,0,2,7,0,0
32c57a1a,75,16,76615,3,2,8,10,5,0
32c2f6d8,32,2,74420,1,1,3,4,2,0
32c087a5,24,5,19816,3,3,4,3,0,0
32bc8bb5,35,17,46881,1,2,3,4,2,0
32bc2927,26,5,27571,3,0,7,10,2,0
32b0953a,38,2,34524,2,1,1,3,2,0
32adcb77,32,13,46254,2,2,6,10,5,0
32a819ee,50,1,100739,1,0,3,2,3,0
329ae658,34,15,57612,3,2,3,6,6,0
329ad7c4,28,10,32307,3,0,5,5,4,0
329abf14,48,14,87415,5,2,7,10,2,0
3299ffaf,42,2,47266,1,1,2,2,1,0
329623f9,36,7,25960,2,0,4,4,3,0
327ca5de,49,15,73466,4,2,9,15,6,0
327b5ce7,39,5,52067,2,3,4,2,2,0
327b35e2,38,12,34011,3,3,1,6,2,0
327646a3,33,0,16231,2,1,2,4,1,0
3275dc31,37,2,36623,5,2,6,3,1,0
3270fbe2,29,8,35336,3,2,0,9,2,0
32702da7,43,22,49848,4,1,5,7,11,0
326ded0a,49,4,100876,3,1,8,2,2,0
326c6de9,48,21,102689,1,4,4,9,1,0
326562d9,44,5,54502,1,0,4,6,1,0
3261a6bd,62,29,69542,3,6,13,9,5,0
3261796e,59,20,58025,1,2,5,9,1,0
3260b621,31,4,36079,3,1,3,5,5,0
32539e9e,60,4,81742,4,1,4,4,5,0
324b1bb1,48,26,82560,2,4,7,18,2,0
3245b9c2,33,9,71091,5,2,5,2,5,0
3244b4ca,25,7,21483,4,0,5,5,2,0
3244838f,36,17,51621,4,3,4,8,5,0
3241f70e,42,22,51806,2,1,4,11,7,0
323a0260,18,0,21540,4,1,2,4,7,1
3232cd76,47,10,56095,4,5,4,10,2,0
322a108a,42,14,55688,3,3,4,4,4,0
3227dc21,42,20,65415,4,2,10,7,5,0
3226a429,39,8,22583,5,2,5,5,5,0
32224aad,41,1,64580,3,1,5,1,3,0
3218593e,44,7,65743,2,1,4,3,4,0
3217b64b,70,4,61837,3,0,4,5,5,0
3212d189,34,13,36016,1,4,12,9,0,1
320fda5f,49,12,60995,1,4,5,5,3,0
320aeab7,61,8,65316,3,4,4,4,3,0
320a7ba4,21,1,19902,1,2,2,3,2,0
3208e517,29,5,33191,4,4,4,4,4,1
320009c0,45,17,75015,1,4,4,10,3,0
31f5dd1f,32,4,41763,4,4,4,1,5,0
31efd488,19,0,16494,1,1,0,1,3,0
31ee52da,39,13,69597,4,2,3,7,6,0
31e87cf8,60,18,70824,5,2,8,15,3,0
31e0fd68,48,14,83114,2,3,3,5,3,0
31e0ec37,35,6,20012,5,1,4,9,4,1
31e08c41,48,29,67280,3,4,13,3,5,0
31dde8df,57,20,74712,3,4,6,14,5,0
31dbdc32,43,0,41499,5,1,4,8,3,0
31d9fe6a,60,14,70856,4,2,8,10,7,0
31d6006e,37,15,41031,3,1,7,9,4,1
31d3f569,18,0,18286,3,0,1,1,1,0
31cf3741,23,1,22843,2,4,4,6,2,0
31cc622c,50,14,98477,2,0,6,12,6,0
31c93feb,18,0,20991,5,2,1,8,2,0
31c69c10,34,4,21617,4,1,7,6,1,0
31c61efc,40,3,35968,3,5,3,5,2,0
31c23317,46,18,68342,1,4,2,7,0,0
31c09532,55,29,82459,2,4,10,11,5,0
31bb0519,44,26,69725,4,7,8,17,8,0
31bab653,49,18,61579,3,2,3,6,7,0
31b99d1a,35,10,48871,1,2,1,5,0,1
31b5291e,44,13,57397,1,2,7,10,3,0
31b1bc50,37,19,32542,3,2,11,14,2,0
31afe472,34,7,23373,1,2,3,2,1,1
31ad194c,56,0,65585,5,2,2,5,6,0
31ab4958,30,10,64395,2,1,5,11,4,0
31ab0a7e,27,1,34168,1,2,1,2,1,0
31a8ce7f,43,25,47185,1,3,9,13,1,0
319b442c,33,14,15000,5,1,10,6,5,0
31924bc3,35,5,63592,3,3,2,6,5,0
318aae93,39,21,54057,3,4,5,10,5,0
3184a6ac,32,12,38884,1,3,5,2,5,0
3182aad7,47,4,52905,2,1,2,3,1,1
317bbf3e,38,7,63487,4,1,1,11,3,1
3172a9cc,45,27,48506,3,5,7,12,8,0
316e932c,46,8,92384,5,2,11,6,2,0
3165e9f5,38,14,68493,1,1,2,4,3,0
3160677c,61,1,67958,4,1,4,10,2,0
3152a823,30,6,27262,5,2,4,7,3,0
3151ddae,38,14,53838,4,4,12,8,4,0
31507d60,46,13,67954,5,2,5,9,2,0
31470f38,68,25,73618,4,6,8,14,3,0
3144169b,35,5,48789,1,0,1,5,1,1
3141689f,37,11,43611,5,0,3,13,1,0
313995cc,41,6,54130,5,0,6,7,3,0
3137b78e,34,16,44872,4,3,11,6,10,0
3133fd19,45,26,49353,5,4,5,9,3,0
31291e8c,40,20,46183,5,1,7,14,7,0
3120b573,34,11,43491,3,3,6,12,2,0
311dacd0,34,13,65125,5,5,4,18,4,0
311ac8fa,35,6,30365,2,0,3,6,2,0
31184b1a,57,8,66546,3,2,2,5,3,0
311242a4,19,1,26501,5,1,5,5,2,0
3110ef2e,44,14,69884,5,3,5,9,11,0
310b951b,70,22,66020,4,2,6,16,4,0
310a7c3d,42,2,76580,1,0,1,3,4,0
3102b087,50,16,86213,4,2,7,17,7,0
310058bd,39,4,24113,1,0,3,2,2,0
30fa43dd,53,10,78504,5,1,4,6,1,0
30f9155b,39,6,27417,1,1,3,3,1,1
30f42858,38,8,27436,5,0,7,5,7,0
30f2cc18,40,8,61943,1,3,0,6,4,0
30efc09f,45,8,48825,5,3,8,9,4,0
30e49693,38,14,68421,2,2,4,11,2,1
30dba8d2,26,4,31007,4,2,4,5,1,0
30dba79d,51,16,72540,2,2,5,8,2,0
30c660e0,32,14,17377,4,6,7,3,1,0
30c53e0a,46,24,65120,2,2,4,10,5,0
30bdd3eb,51,15,84177,1,1,4,7,4,0
30bc1690,36,10,52057,1,3,6,4,3,0
30b6a1c0,58,3,70179,2,0,3,3,3,0
30a82f9a,28,9,38379,3,3,9,4,2,1
309e6e77,73,26,53364,2,4,7,14,9,0
309b006a,30,9,15000,3,5,2,4,4,0
309a1d36,29,8,30094,4,0,0,9,0,0
3096bf37,44,4,105037,4,1,8,4,6,0
3091bf86,37,8,15371,4,3,8,11,3,0
308da1ef,26,8,32763,5,2,3,8,2,0
307fb7b1,18,0,26226,1,1,0,2,0,0
307f7701,38,8,16007,2,0,3,9,3,1
3076ecc7,27,2,37445,3,2,5,0,2,0
3076a9cc,62,22,71053,3,3,5,8,6,0
305d4d36,38,10,23936,3,1,5,10,3,0
3056c7fc,23,2,25387,5,0,3,8,1,0
304ef7e3,36,12,55076,3,0,3,4,0,0
304c3552,52,13,91098,1,2,5,4,4,0
304a745b,26,1,24370,2,1,6,4,1,0
304a4b42,26,2,20628,1,0,3,2,1,0
303b9d62,38,13,37789,1,4,7,4,3,0
30382d23,30,6,34661,1,0,2,3,1,0
3035bae4,40,4,63895,4,1,4,5,1,0
302fb934,28,10,39543,5,2,7,9,6,0
302dc71f,47,4,111018,4,0,6,7,3,0
302c76b1,43,11,49445,1,1,6,10,3,0
302658cd,45,13,110321,5,2,5,10,6,0
30231a42,18,0,16736,4,1,2,3,2,0
301dc17b,51,19,92248,3,0,9,6,6,0
30150b65,51,28,75991,1,2,5,12,6,0
3010f5c0,28,3,27045,4,1,7,7,0,0
300ec7a7,46,1,61073,3,1,2,3,2,0
300c8f9d,42,17,82087,3,3,2,5,1,0
300c2a19,46,9,54761,1,0,3,5,1,1
3002782a,19,0,22556,5,1,0,5,6,0
2ff9b561,31,2,37210,1,0,2,2,1,0
2ff7540e,46,7,93504,4,3,3,2,2,0
2ff142f4,31,11,54782,5,1,4,10,2,0
2fefca4e,32,12,34250,2,2,11,6,8,0
2fea1a1a,28,8,34668,4,1,4,5,6,1
2fe028eb,48,1,67828,4,2,5,6,0,0
2fdf3511,39,17,34672,4,1,10,6,4,0
2fde22d5,67,4,64155,3,1,3,4,2,0
2fdb70f8,18,0,51500,5,1,1,5,4,0
2fd829f8,36,8,15000,3,1,2,4,5,0
2fd57a37,24,0,25417,1,1,1,2,1,0
2fd44528,59,9,73636,5,1,3,6,6,0
2fce10a2,38,11,70206,5,0,10,11,5,0
2fc712ec,33,13,60534,2,0,5,9,4,0
2fbedb0b,49,15,71073,4,0,6,6,2,0
2fb5b3dc,41,5,65536,2,2,1,5,0,0
2fb21aba,18,0,15000,3,1,4,3,2,0
2faf5bba,51,17,75323,2,2,9,14,6,0
2f9fee9c,18,0,21033,1,2,2,5,0,0
2f9d7a56,32,11,45820,1,1,3,2,1,0
2f9b4392,38,3,46450,3,1,3,5,1,0
2f9a6344,42,9,84178,2,1,3,10,4,0
2f99bd48,47,16,62886,3,4,3,6,4,1
2f985ed7,42,17,71004,3,3,4,9,4,0
2f977f05,44,16,59793,5,3,8,8,2,0
2f8fc095,42,7,39073,4,4,5,9,5,0
2f88b82d,54,26,76565,1,3,8,11,5,0
2f8208d1,59,4,72252,2,3,1,1,1,0
2f819da7,54,19,87466,4,2,12,4,2,0
2f80c659,51,24,75986,3,4,5,11,3,0
2f7c30a0,58,26,74197,4,1,6,14,6,0
2f790e16,19,0,21375,2,2,2,1,1,0
2f741bc3,18,0,20516,4,0,3,5,1,0
2f6f330b,18,0,18525,3,2,3,9,2,0
2f6dfb1a,43,22,79584,5,2,5,12,8,0
2f6b5c9a,31,5,47152,3,2,1,6,3,0
2f64561e,30,8,33616,2,3,3,6,5,0
2f5bff24,35,3,45303,1,0,4,3,2,0
2f5b74cf,25,7,22034,2,0,1,6,1,0
2f5b46d9,48,6,61746,4,1,6,8,4,0
2f5671b5,22,4,20373,3,3,1,7,2,0
2f5143cf,21,0,23709,3,2,0,7,3,0
2f50451c,35,9,41670,3,1,8,7,6,0
2f4cf4de,48,8,84259,2,3,2,3,0,0
2f4c5d51,25,2,29436,3,1,2,4,1,0
2f47d62a,49,21,91614,5,5,8,9,6,0
2f47ce0f,41,21,82290,4,2,7,12,3,0
2f46ab27,55,13,110138,5,4,7,11,5,0
2f454eb2,18,0,24246,1,1,2,1,2,0
2f3c96ee,32,13,44218,1,1,5,11,2,0
2f3be33e,49,5,83202,5,2,6,6,2,0
2f38b119,34,13,27048,3,6,7,3,2,0
2f306c77,44,4,72079,1,2,6,2,2,0
2f2bb836,29,7,27651,1,0,7,9,3,0
2f2910f6,69,28,70503,1,6,7,11,4,0
2f2072f0,33,5,19791,2,1,3,6,3,0
2f1d9771,46,0,70889,1,0,0,2,1,0
2f1b7203,30,1,52883,4,1,2,5,5,0
2f194c30,55,4,66101,2,1,1,3,1,0
2f176517,53,13,70402,3,5,7,10,1,0
2f0e54f9,41,20,74520,2,1,8,8,6,0
2f0dc211,31,8,40458,3,2,2,2,2,0
2f0d03a5,44,19,65100,4,2,8,10,5,1
2f08c739,34,1,15000,2,1,1,7,0,0
2f08159d,51,4,64701,5,2,3,11,6,1
2f02c758,55,29,82971,5,4,10,12,9,0
2f00614a,24,4,19609,1,1,2,4,2,0
2efc7a9d,30,12,26215,2,1,2,7,4,0
2ef5cf4b,48,24,63989,1,2,7,4,2,0
2ef03d86,38,1,52306,5,2,3,5,2,0
2ee9ccd7,25,6,24007,3,1,2,9,1,0
2ee5cb89,46,22,56196,5,1,8,7,4,0
2ee185dc,44,14,57171,2,2,5,5,4,0
2edf0f92,41,19,88060,5,4,11,13,7,0
2ed78036,31,12,38227,4,4,3,4,2,0
2ed5086f,40,11,60635,1,2,4,6,2,0
2ecfa94e,37,4,53547,3,0,4,8,2,0
2ecf153a,34,2,43673,3,0,4,5,2,0
2eceb14d,48,3,76376,1,2,3,6,1,0
2ecc2628,49,28,82772,3,7,13,16,3,0
2ec67355,66,4,74739,3,0,7,8,2,0
2ec1b7dc,55,12,78550,3,3,12,9,7,0
2ec10491,52,10,75511,5,4,7,8,6,0
2eb6b9ab,56,19,87875,2,4,9,12,3,0
2eb3422a,32,10,28635,1,2,3,3,3,0
2ea8d4e9,18,0,15000,2,0,2,3,1,0
2e9fa23f,42,21,96996,5,4,4,8,6,0
2e9cfb91,36,10,42219,4,3,10,4,2,0
2e9872ee,49,1,74739,3,2,1,4,2,0
2e96ad8c,38,3,41570,1,2,2,6,3,0
2e8b949e,28,3,24465,2,2,4,8,2,0
2e89e3e3,32,8,69336,4,2,7,5,0,0
2e7ff349,48,20,82160,2,3,5,6,1,0
2e75e8c5,48,25,64490,1,1,4,5,5,0
2e71bca0,27,4,25644,5,0,5,4,6,1
2e70af3b,43,9,74446,4,4,6,9,5,0
2e6b4008,32,3,29963,2,1,3,6,2,0
2e656bd4,64,14,69116,4,5,4,12,6,0
2e5d2ce7,18,0,18921,5,0,2,5,3,0
2e5b966c,29,4,37678,2,3,3,7,1,0
2e55157c,42,15,85174,5,4,7,10,6,0
2e50a82c,44,24,38836,4,4,6,11,3,0
2e4c86a4,30,6,31784,1,2,0,5,4,0
2e47a1f5,29,8,32783,4,3,2,4,6,0
2e46bd96,39,10,53779,5,3,8,18,0,0
2e413a4a,28,2,34932,3,1,2,5,2,1
2e3f023e,30,7,28995,4,2,1,7,6,1
2e3d8b8c,32,11,32482,2,4,9,10,4,0
2e3ba1fa,55,18,76061,3,3,9,13,6,0
2e3976ad,40,12,71156,1,0,1,5,1,0
2e3399bb,42,8,61589,5,1,6,6,1,0
2e300cca,26,3,31488,2,1,1,6,1,0
2e0f5a08,45,15,53486,1,0,5,7,2,0
2e06fedd,18,0,16523,3,0,4,1,1,0
2ddf26a0,30,2,15000,5,0,6,8,2,0
2ddaa8a5,32,10,48229,2,4,3,11,1,1
2dd6404b,33,15,34096,3,1,5,10,4,0
2dc613f9,18,0,21652,5,0,5,2,3,0
2dc5d4ce,54,22,105918,1,4,5,9,10,0
2db7b891,20,0,21523,5,0,1,6,5,0
2daf7f45,40,1,50974,4,0,3,9,3,0
2dae9913,36,5,25755,3,2,2,5,5,0
2da8d130,41,22,56487,1,2,6,8,4,0
2da4fd02,48,25,96613,5,1,11,11,9,0
2da195f3,26,4,21894,3,3,3,6,5,0
2d9fa784,36,16,33791,3,1,6,9,6,1
2d90ff73,37,9,24916,4,1,2,4,4,0
2d8f9d62,43,11,64633,3,0,3,16,7,0
2d8da8ff,40,17,66865,4,3,8,16,5,0
2d89d58f,42,4,55791,3,1,2,7,2,0
2d891584,36,2,65918,4,0,2,5,2,0
2d7eaeb5,18,0,18362,3,0,2,11,4,0
2d7daccd,48,12,77008,4,4,4,4,5,0
2d75deb8,46,15,47657,5,2,5,9,2,0
2d7189da,52,11,65784,4,2,7,9,3,0
2d715a8f,45,26,99342,2,4,15,7,4,1
2d6859fc,27,2,29755,2,3,4,2,3,0
2d5b5b04,39,13,52785,4,5,4,7,3,0
2d534f37,33,7,24718,4,0,4,10,3,0
2d531d4b,45,26,92334,3,2,8,16,6,0
2d494b32,38,6,36533,5,1,4,7,3,0
2d47ecf6,42,11,71886,2,3,8,9,3,0
2d414e70,26,7,28118,4,2,5,9,6,0
2d407085,59,10,70354,3,3,3,11,3,0
2d3e6ece,43,0,59449,4,1,5,1,1,0
2d3d2534,31,13,42001,5,3,2,8,3,0
2d3ab266,55,12,80271,1,3,5,4,3,0
2d2f6021,49,27,101987,5,4,8,8,6,0
2d2e9f78,33,14,50634,4,2,4,11,8,0
2d2a6a22,29,4,34676,1,1,4,3,2,0
2d2821fb,34,14,50936,3,0,3,12,5,0
2d1fdcfd,42,3,69572,3,1,4,5,3,1
2d150a21,33,4,41382,1,1,3,3,2,0
2d14cb14,48,28,63382,1,4,11,8,2,0
2d12dcb7,32,14,37694,2,4,5,5,2,0
2d122657,32,12,41578,5,0,5,19,6,1
2d0f74a7,52,18,75590,5,3,8,8,4,0
2d01b151,33,6,72484,4,2,3,9,2,0
2cddfd16,44,22,61968,1,1,7,11,2,0
2cdad2c0,58,20,79336,4,3,9,14,6,0
2cc4d1ff,41,6,64315,3,2,3,5,3,0
2cc06786,22,2,31473,3,1,1,4,4,0
2cb94619,38,10,22150,3,2,4,5,7,0
2cb6c5ea,41,2,27170,1,3,2,2,2,0
2c9d0013,28,3,28017,5,2,4,6,5,0
2c9766e0,49,24,53065,3,3,3,11,3,0
2c920ce0,47,5,69952,1,2,4,4,2,0
2c8c79d5,60,1,60803,2,1,3,2,3,0
2c7f104d,44,4,82432,4,3,5,4,3,0
2c76b0ac,60,27,71614,4,2,7,16,4,0
2c73a4f3,45,2,49982,5,2,3,5,3,0
2c71406f,45,4,66867,2,1,2,3,3,0
2c6ffb1e,54,19,78859,1,5,4,5,2,0
2c6ee516,38,2,38048,4,1,2,12,3,0
2c6b0022,35,7,35460,5,2,9,9,5,0
2c683b0b,41,22,38833,2,2,5,5,6,0
2c5e1c85,66,24,68128,1,4,6,3,5,0
2c5d2dba,22,3,30634,2,4,3,2,0,0
2c5ce97e,28,5,32384,4,2,6,12,6,0
2c526e59,23,0,58083,2,1,2,4,2,0
2c4f75c6,44,2,58013,3,0,2,3,2,0
2c4d7054,37,13,58755,1,1,2,7,2,0
2c402d9b,38,17,60933,1,2,7,8,3,0
2c3e61ec,43,23,54956,2,3,8,6,4,0
2c35d9e0,32,14,15255,5,3,7,13,0,0
2c34296e,59,3,91982,3,2,3,5,0,0
2c23c285,46,26,67979,4,3,9,12,4,0
2bfbf207,45,15,80594,2,2,6,6,3,0
2bf9dafb,20,2,19750,1,0,2,1,0,0
2bf99838,24,4,20090,2,2,4,6,1,0
2bf97096,49,28,64660,3,4,10,13,4,0
2bf7e033,36,11,42333,3,1,6,7,6,0
2beda030,38,6,43001,1,3,2,5,2,0
2be8a8d2,18,0,15993,2,1,3,3,2,0
2be32ab4,33,7,32104,3,2,10,8,3,0
2be0bd3d,34,16,57685,5,1,10,16,6,0
2bde4666,58,28,81548,1,3,7,10,2,0
2bdcf4ae,42,18,49887,2,1,3,10,3,0
2bd85d1b,55,21,76669,5,5,7,7,3,0
2bd165fe,35,3,40395,5,0,2,6,1,0
2bcf149d,57,4,90509,4,0,6,8,3,0
2bccf2b7,36,10,27646,1,5,5,5,1,1
2bbd5a12,22,1,30155,5,1,4,11,3,0
2bb8af07,33,7,34534,3,2,4,9,2,0
2bb6f4b6,43,7,61297,3,0,2,2,3,0
2bb600ca,58,12,67936,1,0,2,4,1,0
2ba1eeca,29,6,29863,2,0,2,7,0,0
2ba0cc28,41,4,47415,3,3,2,7,2,0
2b998e31,36,15,65582,3,4,5,9,5,0
2b932988,22,1,28187,2,2,1,4,2,1
2b8b8fb3,57,6,81822,1,3,1,8,0,0
2b7cf82a,52,27,74176,4,3,11,20,8,0
2b78fdaf,43,19,76918,2,2,5,9,3,1
2b6fd5c2,28,6,24062,3,0,3,5,3,0
2b6ce1bf,40,12,55950,1,0,4,4,3,0
2b6781e0,64,13,115773,1,0,4,7,1,0
2b656e7f,39,10,50086,4,1,2,6,5,0
2b645a5e,30,4,42996,1,2,0,4,1,0
2b62c4b4,25,2,29846,2,1,3,5,2,1
2b611905,43,14,56314,2,1,6,9,1,0
2b52e05f,21,1,15131,2,1,1,6,2,0
2b47fce0,59,27,56360,3,4,8,15,3,0
2b468115,32,0,32117,2,1,2,8,3,0
2b406bdd,30,4,15000,4,1,4,7,1,0
2b29a979,28,6,28711,5,1,3,7,7,0
2b282a4c,62,28,67489,1,5,8,15,2,0
2b1c0a48,56,28,68133,2,5,6,9,6,0
2b18c780,48,14,62876,5,3,6,6,3,0
2b169eaf,36,10,60279,4,0,5,8,1,0
2b15649b,43,7,63150,4,3,4,8,3,0
2b1033a0,43,21,54138,1,0,3,12,1,0
2b0ad55f,26,8,32024,3,1,4,4,2,0
2b05819d,29,9,31505,3,2,2,12,2,0
2af98b05,33,6,15000,5,2,3,7,4,0
2aecf95d,51,0,90955,5,2,3,3,1,0
2ae1697c,48,15,59820,4,5,7,12,8,0
2adee918,37,5,47133,4,1,5,7,2,0
2ade7835,42,8,49377,4,2,4,10,3,0
2add0818,41,17,24636,4,0,6,18,5,0
2ad512da,40,7,68126,3,3,9,4,4,0
2ad44307,39,18,50011,1,1,4,8,1,0
2ad31153,32,10,50786,1,3,4,5,5,0
2ad0b662,43,5,73657,1,0,3,4,0,1
2aca9fcc,37,7,59121,5,1,9,14,4,0
2ac7bec1,32,12,42200,3,2,10,7,4,1
2ac6d601,48,0,67534,5,0,2,4,4,0
2abfa2c1,63,4,62228,3,3,3,7,1,0
2abec55e,37,9,50951,2,2,3,7,4,0
2ab48188,52,0,83245,5,0,4,7,5,0
2ab28fc6,55,26,69987,4,6,7,11,3,0
2aae5a26,52,20,61122,2,7,5,7,6,0
2aac2999,30,11,35246,5,0,2,10,3,0
2aac004f,26,6,24842,5,2,3,9,3,0
2aa941d0,37,7,33415,4,0,6,7,7,0
2a966180,30,8,15047,1,0,3,4,3,0
2a904834,25,7,22004,5,1,4,12,5,0
2a8845fe,48,13,101709,2,4,4,2,4,0
2a8798cb,33,9,27431,4,0,3,6,3,0
2a8232ec,47,4,80175,2,2,5,4,2,0
2a802ffc,42,22,66971,1,3,8,15,5,0
2a7b121e,18,0,19881,1,2,3,2,0,0
2a79eef7,34,5,42951,1,2,3,6,1,1
2a76091b,31,3,54043,2,3,3,2,2,0
2a725c5c,39,14,79023,4,2,2,4,0,0
2a6b27af,27,4,19267,2,1,0,5,1,0
2a61a355,44,9,45577,1,3,2,4,1,0
2a5d097d,38,20,54149,4,2,10,11,4,0
2a5c6c5b,23,5,21673,5,0,4,6,5,0
2a566478,41,15,73626,1,2,5,8,3,0
2a5649fb,42,4,25647,2,2,4,8,5,0
2a5594d3,54,23,73558,4,3,9,8,3,0
2a548315,49,3,88224,5,2,6,11,8,0
2a525f8e,48,11,104676,5,0,9,8,2,0
2a4f5897,45,7,79327,2,2,5,5,3,0
2a4b0c57,36,18,46092,5,0,7,11,2,0
2a49605a,32,0,23849,1,1,0,3,1,0
2a471430,52,24,96606,4,3,7,12,5,0
2a46bcdf,42,3,70597,4,2,4,6,4,1
2a424877,41,1,50465,5,3,3,7,4,0
2a41d49b,53,25,75502,2,3,6,6,4,0
2a3db437,49,8,91959,5,2,2,9,3,0
2a35d9d1,31,6,32043,2,1,2,3,0,1
2a34bc25,18,0,25094,2,2,1,8,2,1
2a3085b7,35,1,44965,4,0,5,6,4,0
2a2fbd17,37,12,64607,5,3,6,9,6,0
2a2e0ff9,37,8,69200,5,3,0,6,7,0
2a2dfda8,37,13,33771,2,3,8,7,3,0
2a194ce0,22,1,17707,5,1,4,8,3,0
2a183d47,25,3,23712,2,1,5,5,4,0
2a133435,56,22,74623,3,4,6,8,5,0
2a09be8d,27,7,18730,2,1,1,4,1,0
29fb421b,59,20,71489,3,2,9,12,3,0
29fa5c3b,18,0,15000,2,0,4,2,0,0
29f9d5f0,32,9,60572,4,7,10,8,5,0
29f7c2c8,35,5,48823,2,1,4,5,2,0
29f151d9,52,19,78616,3,3,6,9,2,0
29f0f113,46,16,63982,5,1,3,15,4,0
29e92034,35,17,42962,3,2,7,8,7,0
29e45cdd,50,24,76196,3,5,9,15,8,0
29e14186,29,8,23185,4,2,4,10,3,0
29db7e96,43,4,59536,3,2,3,3,1,0
29d88fdc,38,4,52010,4,1,3,6,4,0
29ccd430,21,2,22953,4,1,2,4,4,0
29c38242,29,8,32785,2,1,2,3,3,0
29bcb0f5,45,19,85444,3,2,3,5,3,0
29bc2c77,34,16,44259,5,0,8,10,7,0
29b7b2b4,47,0,72294,1,2,0,5,2,0
